Clustering results for file  I01_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"DB_0.1_5",0.796516567544605,0,0.679237373356235,0,0.0184406504888799,0,0.991244539465221,0,2,0
"DB_0.04_6",0.963891248937978,0,0.804253937831673,0,0.999754147076437,0,0.712181294389337,0,8,0
"DB_0.05_6",0.982158028887001,0,0.831834195648932,0,0.999745462818425,0,0.75260032047279,0,5,0
"DB_0.06_6",0.986830926083263,0,0.966979733747948,0,0.997643267491955,0,0.952505252773619,0,4,0
"DB_0.07_6",0.79481733220051,0,0.680730432886162,0,0.0351652310983505,0,0.985492717655745,0,2,0
"DB_0.08_6",0.795666949872557,0,0.680239366148387,0,0.027867440512044,0,0.988243086075621,0,2,0
"DB_0.09_6",0.796091758708581,0,0.679738911370037,0,0.0231583640310189,0,0.989743516142733,0,2,0
"DB_0.1_6",0.796516567544605,0,0.679237373356235,0,0.0184406504888799,0,0.991244539465221,0,2,0
"HDB_3",0.554800339847069,0,0.260056306578742,0,1,0,0.00292127921279213,0,219,0
"HDB_4",0.799065420560748,0,0.677730953922414,0,0.00952042156881507,0,0.993262739344454,0,3,0
"HDB_5",0.972387425658454,0,0.819656823787562,0,0.99974869841556,0,0.734746434968155,0,5,0
"HDB_6",0.574766355140187,0,0.352356993963851,0,0.999741004532421,0,0.0583796816236052,0,28,0
"HDB_7",0.962192013593883,0,0.807505088498531,0,0.999747397289934,0,0.716957921892503,0,5,0
"HDB_8",0.885726423109601,0,0.703082274260051,0,0.99974723116107,0,0.564401044481606,0,6,0
"HDB_9",0.88232795242141,0,0.700731292252953,0,0.999747109334954,0,0.561049904194415,0,6,0
"HDB_10",0.942225998300765,0,0.785493383056248,0,0.99975256473991,0,0.684858477574571,0,5,0
"MM",0.995157179269329,0.000232677382117751,0.446078525182155,0.00741298807500947,0.996609944343378,0.000347613902072847,0.186114012663349,0.010924623189527,8.6,0.547722557505166
Clustering results for file  I49_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.974825174825175,0,0.447584890234144,0.0234203481278707,0.785160387551588,0.0590230522839335,0.430152214060112,0.027677733788286,5,0
"KMeans_6",0.974825174825175,0,0.385430974498139,0.0460475306712368,0.865299254299733,0.04484074004621,0.360650182069639,0.0507410756827252,6,0
"KMeans_7",0.974825174825175,0,0.338095710259889,0.0170792136330675,0.910039499087801,0.0106442058636184,0.308560062857702,0.0185106497912703,7,0
"KMeans_8",0.974825174825175,0,0.316819573461365,0.0342381198849594,0.919136688098907,0.0134665614243512,0.285715422546999,0.0366132951824759,8,0
"KMeans_9",0.974825174825175,0,0.246347197578541,0.0235562162102206,0.929599518217404,0.000595496299178052,0.211063486096209,0.0247679039076741,9,0
"KMeans_10",0.974825174825175,0,0.247032494868316,0.0243071557110013,0.932437076004747,0.00563315326761979,0.211637638884697,0.0253109498931994,10,0
"KMENOIDS_5",0.974825174825175,0,0.441582733187211,0,0.790212019767257,0,0.423579230249263,0,6,0
"KMENOIDS_6",0.974825174825175,0,0.341505323035174,0,0.893175336982128,0,0.313016630033213,0,7,0
"KMENOIDS_7",0.974825174825175,0,0.34026850015656,0,0.897328940609668,0,0.311501441098802,0,8,0
"KMENOIDS_8",0.974825174825175,0,0.306488971227777,0,0.92462405016207,0,0.274567967634503,0,9,0
"KMENOIDS_9",0.974825174825175,0,0.228575653202519,0,0.929344456843261,0,0.192387376139136,0,10,0
"KMENOIDS_10",0.974825174825175,0,0.218732387015969,0,0.928529677453637,0,0.18207787147283,0,11,0
"DB_0.04_3",0.951515151515152,0,0.652551055909265,0,0.711948975661319,0,0.649520273040538,0,14,0
"DB_0.05_3",0.96037296037296,0,0.82243807187837,0,0.451712067096682,0,0.841518487932156,0,8,0
"DB_0.06_3",0.965501165501165,0,0.899519448213478,0,0.119586221568245,0,0.939758330871397,0,6,0
"DB_0.07_3",0.968764568764569,0,0.904724193716731,0,0.117254029721132,0,0.945365182606166,0,6,0
"DB_0.08_3",0.969230769230769,0,0.90558918693247,0,0.116858950502419,0,0.946297104252931,0,6,0
"DB_0.09_3",0.971095571095571,0,0.908175033921303,0,0.0969193431238817,0,0.950062701745496,0,6,0
"DB_0.1_3",0.973426573426573,0,0.912506523327419,0,0.0947851348000142,0,0.954731968249264,0,6,0
"DB_0.04_4",0.945920745920746,0,0.652865045402359,0,0.741899210161746,0,0.648342212461122,0,12,0
"DB_0.05_4",0.95990675990676,0,0.822441116097833,0,0.453064563456426,0,0.841435918164663,0,8,0
"DB_0.06_4",0.963170163170163,0,0.899495094457781,0,0.119391075370825,0,0.939733409675344,0,5,0
"DB_0.07_4",0.965967365967366,0,0.902973767526006,0,0.117887944406527,0,0.943480374513919,0,5,0
"DB_0.08_4",0.966899766899767,0,0.903851807396584,0,0.117531840218384,0,0.944425871817164,0,5,0
"DB_0.09_4",0.968298368298368,0,0.905583098493546,0,0.0982883266000425,0,0.94725615668024,0,5,0
"DB_0.1_4",0.972027972027972,0,0.909906325018265,0,0.0960656144266709,0,0.951929031189945,0,6,0
"DB_0.04_5",0.942657342657343,0,0.649059771074696,0,0.742863840452964,0,0.644305802170045,0,14,0
"DB_0.05_5",0.955710955710956,0,0.820620237970984,0,0.469584053914315,0,0.838623813699502,0,8,0
"DB_0.06_5",0.961771561771562,0,0.898606617263334,0,0.137885157788303,0,0.93782943566864,0,5,0
"DB_0.07_5",0.965034965034965,0,0.902096597432418,0,0.118244111728674,0,0.942535800507722,0,5,0
"DB_0.08_5",0.966899766899767,0,0.903851807396584,0,0.117531840218384,0,0.944425871817164,0,5,0
"DB_0.09_5",0.967365967365967,0,0.90385528650454,0,0.0991263976751192,0,0.945393570032389,0,5,0
"DB_0.1_5",0.969230769230769,0,0.907306126709112,0,0.0972982549384356,0,0.949126249113901,0,5,0
"DB_0.04_6",0.924009324009324,0,0.641315711651533,0,0.740882847328802,0,0.636338937047712,0,12,0
"DB_0.05_6",0.94965034965035,0,0.658988275406186,0,0.685077831454643,0,0.65765521150453,0,9,0
"DB_0.06_6",0.960839160839161,0,0.897729447169746,0,0.156365346394094,0,0.935939226317214,0,5,0
"DB_0.07_6",0.963636363636364,0,0.900357478342553,0,0.118995691260173,0,0.940662548944822,0,5,0
"DB_0.08_6",0.966433566433566,0,0.903837890964757,0,0.117492732042828,0,0.944411364409663,0,5,0
"DB_0.09_6",0.967365967365967,0,0.90385528650454,0,0.0991263976751192,0,0.945393570032389,0,5,0
"DB_0.1_6",0.968764568764569,0,0.906441568381867,0,0.0977251789384168,0,0.948194234575716,0,5,0
"HDB_3",0.671328671328671,0,0.132786243607139,0,0.997479000847672,0,0.0972225429377756,0,121,0
"HDB_4",0.651282051282051,0,0.131647705528303,0,0.997631307929969,0,0.0974358626613323,0,46,0
"HDB_5",0.592540792540793,0,0.122618115715131,0,0.998104776966137,0,0.0911942970565366,0,32,0
"HDB_6",0.657342657342657,0,0.153014647044498,0,0.983300123351362,0,0.121412396935978,0,21,0
"HDB_7",0.654545454545455,0,0.159083950874996,0,0.985015601190044,0,0.128276299490155,0,19,0
"HDB_8",0.66013986013986,0,0.175294854399332,0,0.985062609657029,0,0.144890006705092,0,15,0
"HDB_9",0.718881118881119,0,0.231876021987962,0,0.988227241615332,0,0.201899375163895,0,12,0
"HDB_10",0.756643356643357,0,0.275749747764673,0,0.989935986273345,0,0.246348915700183,0,11,0
"MM",0.974825174825175,0,0.213633580349998,0.00435560904474595,0.917361886037161,0.00948433819029084,0.177292472168179,0.00452478922738654,9,0
Clustering results for file  I50_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.997329773030708,0,0.3027445832061,0.0400724903282255,0.655187416331995,0.0503421652158311,0.300856719145719,0.0405567009736061,5,0
"KMeans_6",0.997329773030708,0,0.258002367096028,0.0213241097273645,0.714290495314592,0.032617990934705,0.255558254526615,0.0216130414184891,6,0
"KMeans_7",0.997329773030708,0,0.222817067163564,0.0245635413328461,0.772130187416332,0.0479181611844716,0.219874665162015,0.0249517898076038,7,0
"KMeans_8",0.997329773030708,0,0.178224900869495,0.0210492832756835,0.836244979919679,0.0535888806310021,0.174700208801763,0.0214403812118551,8,0
"KMeans_9",0.997329773030708,0,0.153354210733956,0.005214439050948,0.877819611780455,0.0104555969864711,0.149473603540174,0.00518871800849132,9,0
"KMeans_10",0.997329773030708,0,0.139444557127923,0.0103503780105511,0.885768072289157,0.0170073255373667,0.135446866696276,0.0104392509091443,10,0
"KMENOIDS_5",0.997329773030708,0,0.282091202293096,0,0.721385542168675,0,0.279738117145005,0,6,0
"KMENOIDS_6",0.997329773030708,0,0.247139758966323,0,0.752049866131191,0,0.244435202211443,0,7,0
"KMENOIDS_7",0.997329773030708,0,0.198673133460084,0,0.776062583668005,0,0.195580340276511,0,8,0
"KMENOIDS_8",0.997329773030708,0,0.197277839567949,0,0.774263721552878,0,0.194187208102172,0,9,0
"KMENOIDS_9",0.997329773030708,0,0.195712703192459,0,0.774598393574297,0,0.192611895381309,0,10,0
"KMENOIDS_10",0.997329773030708,0,0.145182335490169,0,0.865963855421687,0,0.141321461047648,0,11,0
"DB_0.04_3",0.963951935914553,0,0.883654332655004,0,0.758839684174391,0,0.884306034720333,0,17,0
"DB_0.05_3",0.974299065420561,0,0.893316185632039,0,0.521415270018622,0,0.895285154301637,0,12,0
"DB_0.06_3",0.98064085447263,0,0.898456261102728,0,0.403047907720805,0,0.901093180985024,0,12,0
"DB_0.07_3",0.98497997329773,0,0.906082678964273,0,0.282668904741922,0,0.909411609167585,0,12,0
"DB_0.08_3",0.989652870493992,0,0.906771187404018,0,0.283259284097577,0,0.91010457458928,0,12,0
"DB_0.09_3",0.991989319092123,0,0.907436292351962,0,0.164266577361018,0,0.911414410631239,0,11,0
"DB_0.1_3",0.992656875834446,0,0.92417335523603,0,0.156718292172457,0,0.928281816511377,0,6,0
"DB_0.04_4",0.954606141522029,0,0.883601953411449,0,0.757088520055325,0,0.884257738652419,0,11,0
"DB_0.05_4",0.968624833110814,0,0.892030108034976,0,0.520373514431239,0,0.893992090433458,0,8,0
"DB_0.06_4",0.975300400534045,0,0.898402321626387,0,0.401839196827807,0,0.901040018786395,0,8,0
"DB_0.07_4",0.979973297730307,0,0.906048353842965,0,0.281764705882353,0,0.909377709956506,0,8,0
"DB_0.08_4",0.986648865153538,0,0.906752687500975,0,0.282718120805369,0,0.910086338447611,0,10,0
"DB_0.09_4",0.990320427236315,0,0.906798825813383,0,0.164384708788678,0,0.910772063181619,0,10,0
"DB_0.1_4",0.991989319092123,0,0.923409064060929,0,0.156940723375754,0,0.927511897713945,0,7,0
"DB_0.04_5",0.94192256341789,0,0.880405927993028,0,0.755107386066003,0,0.881048982413755,0,5,0
"DB_0.05_5",0.966955941255007,0,0.892536069238673,0,0.638577338052795,0,0.893870372822599,0,9,0
"DB_0.06_5",0.973297730307076,0,0.897755939471883,0,0.401595744680851,0,0.900389484501062,0,8,0
"DB_0.07_5",0.977636849132176,0,0.906013137160064,0,0.281341965862272,0,0.909342589862156,0,7,0
"DB_0.08_5",0.981975967957276,0,0.906104299332889,0,0.282126658827482,0,0.909433710280194,0,7,0
"DB_0.09_5",0.987650200267023,0,0.906129931728671,0,0.164397905759162,0,0.910098181903741,0,10,0
"DB_0.1_5",0.98931909212283,0,0.920102485005048,0,0.158123953098827,0,0.924179911845705,0,9,0
"DB_0.04_6",0.936915887850467,0,0.877883254467281,0,0.754492067665878,0,0.87851401933646,0,3,0
"DB_0.05_6",0.961949265687583,0,0.892491268268654,0,0.637417643535552,0,0.893827120661347,0,8,0
"DB_0.06_6",0.970627503337784,0,0.898274605428273,0,0.519165535956581,0,0.900277979065752,0,8,0
"DB_0.07_6",0.973631508678238,0,0.899037336370586,0,0.283393653732851,0,0.902315344715857,0,7,0
"DB_0.08_6",0.98064085447263,0,0.906079335608301,0,0.2818853974122,0,0.909408775751752,0,7,0
"DB_0.09_6",0.982977303070761,0,0.906121016112747,0,0.163907631700264,0,0.910089500653087,0,7,0
"DB_0.1_6",0.987650200267023,0,0.920098918758679,0,0.157947643979058,0,0.924176411469905,0,8,0
"HDB_3",0.570093457943925,0,0.0108899790705916,0,0.999866167023555,0,0.00758481480537244,0,252,0
"HDB_4",0.98497997329773,0,0.896652854891664,0,0.523152045798956,0,0.898641063343397,0,10,0
"HDB_5",0.982643524699599,0,0.897868276232528,0,0.522252191503709,0,0.899865375454145,0,10,0
"HDB_6",0.979305740987984,0,0.89721899650285,0,0.52161431948666,0,0.899212650650194,0,8,0
"HDB_7",0.977636849132176,0,0.904149327651114,0,0.400472036077043,0,0.906827197289225,0,6,0
"HDB_8",0.97630173564753,0,0.904115225420204,0,0.519025875190259,0,0.906156099970019,0,6,0
"HDB_9",0.975300400534045,0,0.902828924932743,0,0.51912013536379,0,0.904861445661648,0,6,0
"HDB_10",0.969292389853137,0,0.900257661300209,0,0.518329938900204,0,0.902274553422384,0,5,0
"MM",0.997329773030708,0,0.152885160180185,0.0120426851806693,0.917712516733601,0.0184982230510043,0.148788353710814,0.012020594860513,8.8,0.447213595499958
Clustering results for file  I51_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.889906272530642,0.0383084307064849,0.620050954837707,0.0190965332798941,0.905556352811572,0.0335325440408679,0.348617767918096,0.00989079398607326,5,0
"KMeans_6",0.925018024513338,0.0516759999730892,0.622667284773791,0.0256013780842936,0.941314014249247,0.0431589719668467,0.319726261953089,0.0125043666712952,6,0
"KMeans_7",0.971593366979091,0.0219165037747904,0.634894573821985,0.0147046097170095,0.985016364494781,0.00623887793159029,0.302029856983891,0.0246159919761286,7,0
"KMeans_8",0.972746935832733,0.0149453543250707,0.627600476424353,0.00774278177565907,0.983122510983017,0.0136922154072664,0.289601687101162,0.0223676055820275,8,0
"KMeans_9",0.981326604181687,0.00194798213209893,0.615775095673571,0.00974732578149927,0.989639500982937,0.00133679252579312,0.260338008567374,0.0200953636473464,9,0
"KMeans_10",0.981542898341745,0.00140544979737691,0.605918176379451,0.0105985909708344,0.990942685590976,0.00158367868197934,0.239871053210838,0.0221355747988341,10,0
"KMENOIDS_5",0.95097332372026,0,0.662715790409685,0,0.961799640968053,0,0.378373416187123,0,6,0
"KMENOIDS_6",0.983777937995674,0,0.653460823561009,0,0.988464564933835,0,0.33496900590668,0,7,0
"KMENOIDS_7",0.980533525594809,0,0.631808267538118,0,0.991606761323777,0,0.289743800420558,0,8,0
"KMENOIDS_8",0.981254506128335,0,0.616854096472031,0,0.991987132465717,0,0.260210907932682,0,9,0
"KMENOIDS_9",0.983417447728911,0,0.602475825832111,0,0.992586763831132,0,0.231592977715293,0,10,0
"KMENOIDS_10",0.983417447728911,0,0.597259181971795,0,0.992610236945081,0,0.221394495822315,0,11,0
"DB_0.04_3",0.714491708723864,0,0.567314179812493,0,0.56478511849469,0,0.569717921307631,0,16,0
"DB_0.05_3",0.707281903388609,0,0.565660318588636,0,0.543055731169837,0,0.587148248940804,0,9,0
"DB_0.06_3",0.601658255227109,0,0.509947737361326,0,0.123233153103169,0,0.8775901558861,0,7,0
"DB_0.07_3",0.601658255227109,0,0.516000281840209,0,0.0866993123912024,0,0.924133887580363,0,4,0
"DB_0.08_3",0.601658255227109,0,0.52106794559028,0,0.0592619899032955,0,0.960106569125385,0,3,0
"DB_0.09_3",0.578947368421053,0,0.512517319262816,0,0.00357486000109897,0,0.996371607447892,0,2,0
"DB_0.1_3",0.578947368421053,0,0.512517319262816,0,0.00357486000109897,0,0.996371607447892,0,2,0
"DB_0.04_4",0.711247296322999,0,0.567258539771319,0,0.564741132055335,0,0.569650722114104,0,14,0
"DB_0.05_4",0.710886806056236,0,0.566298619060978,0,0.550668842701791,0,0.581156043684077,0,11,0
"DB_0.06_4",0.601297764960346,0,0.509935777352475,0,0.123228475628786,0,0.877567446668012,0,7,0
"DB_0.07_4",0.601297764960346,0,0.516238962016832,0,0.0897735814631393,0,0.921669197475075,0,4,0
"DB_0.08_4",0.601658255227109,0,0.52146340588292,0,0.0618278078426686,0,0.958434579119302,0,3,0
"DB_0.09_4",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"DB_0.1_4",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"DB_0.04_5",0.70620043258832,0,0.567140759684162,0,0.565627199951324,0,0.568578424662743,0,11,0
"DB_0.05_5",0.709084354722422,0,0.56613845894246,0,0.551070930291495,0,0.580460644492521,0,11,0
"DB_0.06_5",0.601297764960346,0,0.509935777352475,0,0.123228475628786,0,0.877567446668012,0,7,0
"DB_0.07_5",0.601297764960346,0,0.516238962016832,0,0.0897735814631393,0,0.921669197475075,0,4,0
"DB_0.08_5",0.601658255227109,0,0.52146340588292,0,0.0618278078426686,0,0.958434579119302,0,3,0
"DB_0.09_5",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"DB_0.1_5",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"DB_0.04_6",0.701874549387167,0,0.56686645948118,0,0.565939812014642,0,0.567746284694767,0,11,0
"DB_0.05_6",0.704397981254506,0,0.566218019001334,0,0.553142771154093,0,0.578642518426572,0,9,0
"DB_0.06_6",0.599855803893295,0,0.509787837243,0,0.123793752480783,0,0.87672734225505,0,7,0
"DB_0.07_6",0.601297764960346,0,0.516136261940834,0,0.0906044189079968,0,0.920677322075401,0,5,0
"DB_0.08_6",0.601658255227109,0,0.52146340588292,0,0.0618278078426686,0,0.958434579119302,0,3,0
"DB_0.09_6",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"DB_0.1_6",0.578947368421053,0,0.512746899432706,0,0.0052852188321731,0,0.995190391128775,0,2,0
"HDB_3",0.872746935832733,0,0.638509512497039,0,0.999220876018478,0,0.298975992764113,0,78,0
"HDB_4",0.830569574621485,0,0.63896997283778,0,0.999223283276469,0,0.299645159107869,0,42,0
"HDB_5",0.958543619322278,0,0.689412610165332,0,0.999234200580705,0,0.395453380070308,0,15,0
"HDB_6",0.926459985580389,0,0.670423496113387,0,0.999233714426275,0,0.359256228584615,0,18,0
"HDB_7",0.892213410237924,0,0.654738724506656,0,0.999231903534797,0,0.329782568494916,0,16,0
"HDB_8",0.931867339581831,0,0.671823337149269,0,0.999232755606693,0,0.362734453818891,0,14,0
"HDB_9",0.926459985580389,0,0.670996796537629,0,0.999232989178291,0,0.36136437473821,0,14,0
"HDB_10",0.922494592645999,0,0.670475236151675,0,0.999231686060383,0,0.360953504947936,0,13,0
"MM",0.954506128334535,0.00265395274971969,0.614480190715341,0.00653883883619626,0.990233370765837,0.000371917658409572,0.257247424259484,0.0127206712522499,8.6,0.547722557505166
Clustering results for file  I52_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",1,0,0.526463652776243,0.000241276474383745,1,0,0.355728500889791,0.00032826953361152,5,0
"KMeans_6",0.999770642201835,0.000314061099486898,0.515392500539511,0.0649742554340667,0.999930483142162,9.51898779119465e-05,0.340690671335833,0.088429400794287,6,0
"KMeans_7",0.999885321100917,0.000256429813933454,0.48558940874902,0.0803401309628773,0.99998361388351,3.66404703597572e-05,0.300122816251849,0.109320070266836,7,0
"KMeans_8",0.999885321100917,0.000256429813933454,0.435651255085874,0.0200558785554043,0.999965241571081,7.7722209854032e-05,0.232185914443979,0.0273133506854165,8,0
"KMeans_9",1,0,0.411764489149258,0.0069559986570299,1,0,0.199674160964484,0.00946400779760125,9,0
"KMeans_10",1,0,0.39752706764147,0.0139122809313052,1,0,0.180303388367904,0.0189284014716171,10,0
"KMENOIDS_5",1,0,0.521769252633075,0,1,0,0.349341518696357,0,6,0
"KMENOIDS_6",1,0,0.518701937500987,0,1,0,0.345168272587627,0,7,0
"KMENOIDS_7",0.999426605504587,0,0.515324732744872,0,0.999826207855405,0,0.340636066442518,0,8,0
"KMENOIDS_8",0.999426605504587,0,0.455599593656408,0,0.999826207855405,0,0.259376823892953,0,9,0
"KMENOIDS_9",0.999426605504587,0,0.425175801502208,0,0.999826207855405,0,0.217983629273952,0,10,0
"KMENOIDS_10",0.999426605504587,0,0.402265681336091,0,0.999826207855405,0,0.186813186813187,0,11,0
"DB_0.04_3",0.991399082568807,0,0.97727936648297,0,1,0,0.969088747777859,0,5,0
"DB_0.05_3",0.994266055045872,0,0.981489522967361,0,1,0,0.974816048122885,0,4,0
"DB_0.06_3",0.994839449541284,0,0.982455378525899,0,1,0,0.976130032511708,0,4,0
"DB_0.07_3",0.994839449541284,0,0.982455378525899,0,1,0,0.976130032511708,0,4,0
"DB_0.08_3",0.994839449541284,0,0.982455378525899,0,1,0,0.976130032511708,0,4,0
"DB_0.09_3",0.994839449541284,0,0.982455378525899,0,1,0,0.976130032511708,0,4,0
